p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CASC5	1.1351673162255e-93	0.812350468383932	0.356	0.144	3.71631075985905e-89
RPL35	1.36388580483341e-93	0.381532049489939	0.967	0.844	4.46508934786362e-89
POLD2	1.87156076033731e-93	0.687406167291141	0.636	0.38	6.1271156171923e-89
MTHFD2	2.91029279685571e-93	0.949625985925571	0.484	0.249	9.52771655834624e-89
YWHAB	3.00190054731741e-93	0.435486112992248	0.941	0.774	9.82762201180775e-89
ATAD2	4.0933502378497e-93	0.621921700443383	0.66	0.389	1.34008100086723e-88
G3BP1	5.44087214560605e-93	0.537641000300767	0.864	0.662	1.78123272302851e-88
SNRPA1	8.94936095167327e-93	0.743286655567249	0.603	0.345	2.92984178835879e-88
LBR	3.16860536476726e-92	0.694563609262372	0.508	0.258	1.03733802431751e-87
GGCT	3.59597202039629e-92	0.713191282343942	0.68	0.435	1.17724932003734e-87
VBP1	5.96388112998854e-92	0.679560348713446	0.701	0.446	1.95245540433565e-87
CCT8	6.58457166175886e-92	0.571347779878838	0.805	0.581	2.15565707062661e-87
COTL1	7.99498981176342e-92	0.60890980775401	0.786	0.537	2.61739976457511e-87
CMC2	1.11499577922875e-91	0.803766106554791	0.586	0.346	3.65027318203909e-87
ITGB1BP1	1.39154387947615e-91	0.586349054135418	0.82	0.567	4.55563635262903e-87
FKBP4	1.75206413240744e-91	0.687278659356387	0.652	0.396	5.73590755667548e-87
GINS2	2.55605163861858e-91	0.925420873914198	0.428	0.203	8.36800185450949e-87
RUVBL1	2.74033479141494e-91	0.740089760546272	0.554	0.308	8.97130804013422e-87
SRSF9	2.990753459503e-91	0.505959193599485	0.886	0.69	9.79112867572091e-87
NDUFC1	3.11996579453239e-91	0.491366591013428	0.922	0.734	1.02141440181401e-86
PSMD7	3.45543147859858e-91	0.555131080452578	0.821	0.588	1.1312391574636e-86
BANF1	4.72292872346292e-91	0.535945573133836	0.84	0.603	1.54619240548729e-86
HMGB3	2.05268217537155e-90	1.0618175522787	0.402	0.185	6.72007090573138e-86
DNMT1	2.15492932314451e-90	0.658346012629836	0.599	0.346	7.05480761811049e-86
MRPL3	2.47131108376871e-90	0.731653050457883	0.635	0.39	8.09057822604201e-86
CDCA5	2.61906848098608e-90	1.09216553472119	0.321	0.125	8.57430639305224e-86
OARD1	3.89044889260121e-90	0.5271091435414	0.817	0.583	1.27365515845978e-85
RHEB	4.35099764524631e-90	0.602951987731738	0.761	0.516	1.42442960910074e-85
LSM7	4.78842195998572e-90	0.623523880002906	0.758	0.505	1.56763358126012e-85
HELLS	5.52133652155838e-90	0.483575354225183	0.647	0.371	1.80757515042778e-85
DCTPP1	1.04344992715962e-89	0.911797239595988	0.495	0.263	3.41604637153515e-85
EIF5	1.49106741398109e-89	0.580335128217317	0.802	0.583	4.88145649989128e-85
PRDX3	1.61530162052108e-89	0.601838071803235	0.78	0.535	5.28817444526192e-85
SYNCRIP	2.19561212525622e-89	0.563097877985157	0.768	0.531	7.18799497566382e-85
PSMB2	5.78894046502743e-89	0.496806020771188	0.88	0.674	1.89518332944068e-84
UBE2I	6.23534790091068e-89	0.58426700179637	0.776	0.55	2.04132819580014e-84
ANXA2	1.15571694167328e-88	0.361668352666207	0.965	0.872	3.78358612365e-84
TUBG1	1.20054264941158e-88	0.813438577771519	0.553	0.312	3.93033652564363e-84
RAD23A	4.28928634660004e-88	0.521743940603724	0.876	0.666	1.40422656414992e-83
SFPQ	4.43214488508669e-88	0.477711779850218	0.79	0.563	1.45099559247968e-83
GPATCH4	7.6411708304863e-88	0.751261019533023	0.553	0.312	2.5015665064846e-83
GRN	1.13955539336366e-87	-0.888489793318148	0.759	0.773	3.73067644679393e-83
PAICS	1.20013834291848e-87	0.674985304235717	0.631	0.387	3.92901290704652e-83
ARHGAP11A	1.21966457150385e-87	0.835866075803013	0.385	0.171	3.9929378741893e-83
YWHAZ	2.06574530134924e-87	0.435218769201943	0.952	0.789	6.76283696755714e-83
SRP9	2.19390669354347e-87	0.575115086397489	0.803	0.559	7.18241173332261e-83
YWHAQ	2.39131848712105e-87	0.472689586276391	0.912	0.716	7.82869846313688e-83
ANP32A	3.06720686738073e-87	0.626751413653119	0.72	0.47	1.0041421842431e-82
AP2S1	4.45010960944286e-87	0.47189169574505	0.921	0.728	1.4568768839394e-82
PLP2	5.15468274125695e-87	0.665978519501092	0.691	0.446	1.6875400358327e-82
CREM	8.92480315705636e-87	0.642217533361054	0.75	0.513	2.92180205755711e-82
PRDX1	1.60359305573402e-86	0.378846347782885	0.947	0.851	5.24984294586202e-82
RRP7A	1.75421580202739e-86	0.830045199523777	0.497	0.267	5.74295169267727e-82
MT-ND2	2.2846633361466e-86	-0.952771237350435	0.979	0.981	7.47953082987675e-82
BZW1	2.29069612862087e-86	0.5705450261035	0.79	0.562	7.49928098587902e-82
MCM3	6.69526862864222e-86	0.647795092368725	0.638	0.387	2.19189704364489e-81
SGOL2	1.30068763587545e-85	0.834952628164725	0.407	0.194	4.25819118232904e-81
BLVRB	1.62748066700051e-85	0.456289588568998	0.92	0.748	5.32804620762627e-81
MCM4	2.67265316880637e-85	0.605191363232178	0.632	0.376	8.74973194403829e-81
NOLC1	2.78105184870225e-85	0.783243855893841	0.498	0.27	9.10460754228143e-81
CLIC1	4.42454070529779e-85	0.457124052304327	0.922	0.746	1.44850613610039e-80
EIF2S2	5.48777265180289e-85	0.471172617154723	0.912	0.721	1.79658701074723e-80
DRAP1	1.11698442500844e-84	0.467838932071791	0.904	0.722	3.65678361059263e-80
TPI1	1.53620796640566e-84	0.347532076605223	0.975	0.879	5.02923764041885e-80
MRPL37	1.61308772832942e-84	0.738959033896801	0.612	0.38	5.28092660500486e-80
C12orf75	1.68385805854274e-84	0.517641644794653	0.877	0.658	5.51261451205721e-80
WDR43	1.75554983402823e-84	0.615856703512016	0.672	0.425	5.74731904664161e-80
RBBP8	3.80115767411415e-84	0.762375731943638	0.544	0.309	1.24442299935149e-79
HNRNPA3	7.58141461766755e-84	0.473384248749623	0.885	0.704	2.482003517532e-79
FHL2	8.11340481998829e-84	0.671740850387263	0.668	0.44	2.65616646996777e-79
NCAPH2	1.93059945601058e-83	0.982162087461478	0.365	0.164	6.32039649908743e-79
HNRNPH3	2.79797145343439e-83	0.616299337338045	0.667	0.418	9.15999894425349e-79
PTBP1	2.87765209995749e-83	0.611235436370556	0.604	0.358	9.42085744484082e-79
ADRM1	3.77405433260682e-83	0.534428789553094	0.808	0.596	1.23554990740882e-78
USP14	8.65630138771748e-83	0.526469350176403	0.833	0.624	2.83389994831095e-78
ARL6IP1	9.81614549127173e-83	0.846774093437692	0.562	0.343	3.21360971093254e-78
NOL7	1.06678542941208e-82	0.599356255084896	0.742	0.506	3.49244213880926e-78
RFC4	1.449065629787e-82	0.890902167245252	0.422	0.207	4.74395105879668e-78
CDCA2	1.9610283777747e-82	0.830911036582147	0.444	0.226	6.42001470315883e-78
PHB2	5.16649822675184e-82	0.55478371544924	0.813	0.594	1.69140818947402e-77
MED21	9.52216488830338e-82	0.649301789867959	0.66	0.422	3.11736634113276e-77
C20orf27	1.2280039287712e-81	0.694341526557391	0.589	0.353	4.02023926201115e-77
AURKAIP1	2.01973028493376e-81	0.497912719952189	0.857	0.649	6.61219300681616e-77
H2AFX	5.15925720978496e-81	0.86731609572805	0.392	0.186	1.6890376253394e-76
NCAPD3	7.09039596323177e-81	0.839488847585486	0.398	0.192	2.32125383044282e-76
C7orf50	7.60833218325544e-81	0.518890306235675	0.822	0.588	2.49081579015417e-76
EXOSC8	9.10100239234951e-81	0.744740870523062	0.465	0.243	2.97948616320738e-76
COPS3	1.45581066935662e-80	0.75818374101845	0.536	0.304	4.76603296933971e-76
KIF22	1.57963752561328e-80	0.8905913119704	0.347	0.152	5.17141733135277e-76
SMC3	2.58950098285554e-80	0.570697043197869	0.724	0.491	8.47750831767247e-76
NOP58	2.81876076502583e-80	0.631903860026504	0.569	0.327	9.22805899254156e-76
MZT1	3.44137914125495e-80	0.810812395164026	0.513	0.288	1.12663870326404e-75
SRSF2	6.67810620352652e-80	0.476420004536643	0.799	0.568	2.18627840891051e-75
ETS2	6.76508352447613e-80	0.681944766125189	0.592	0.362	2.21475304424299e-75
PSMA7	8.11459871780952e-80	0.346686033541099	0.967	0.863	2.65655732823648e-75
RNF126	1.09431217074277e-79	0.82428541996493	0.474	0.252	3.58255918457769e-75
CTPS1	1.47142516562867e-79	0.884274713028225	0.388	0.185	4.81715170723514e-75
RPL8	2.29634676258729e-79	0.325678897157561	0.979	0.897	7.51778003135827e-75
GINS1	5.4768606717441e-79	1.00023156903161	0.323	0.138	1.79301464671558e-74
FOXD1	6.97961757223512e-79	0.682352906704842	0.628	0.391	2.28498720079834e-74
HDAC2	7.09774572732292e-79	0.47448480154727	0.865	0.663	2.32365999621098e-74
RAD51C	9.88135620334577e-79	0.764097640688675	0.525	0.301	3.23495839385134e-74
PIN1	1.12616970904372e-78	0.599886205171076	0.697	0.455	3.68685439346734e-74
CCT7	1.30796914408533e-78	0.569364572504057	0.782	0.556	4.28202938390655e-74
ZC3H15	1.63102726693739e-78	0.562740864380439	0.755	0.511	5.33965706649964e-74
WDR1	1.80840631861635e-78	0.495098631545053	0.87	0.66	5.9203606058862e-74
NASP	3.25161203944239e-78	0.471923281183754	0.723	0.469	1.06451274947265e-73
CCNF	3.7180716882837e-78	0.891511752606927	0.271	0.101	1.21722230931032e-73
TSFM	4.21159303732308e-78	0.5043110896355	0.81	0.604	1.37879132855883e-73
TOMM22	4.32267567281745e-78	0.627980054173767	0.736	0.495	1.41515756176698e-73
ID3	5.88646895205183e-78	0.79388291329316	0.518	0.298	1.92711220552273e-73
PSMB6	6.65055626189462e-78	0.462782993140572	0.885	0.685	2.17725910901906e-73
PABPC1	8.84355219958456e-78	0.388112799697657	0.955	0.823	2.89520211909999e-73
HNRNPUL1	9.24063753696166e-78	0.637541681632796	0.678	0.451	3.02519991685051e-73
HLA-A	9.44306438272748e-78	-0.56155175450295	0.92	0.884	3.09147041761732e-73
COX20	1.05823653229218e-77	0.549500681034848	0.718	0.472	3.46445475941813e-73
CCDC34	1.17988216075165e-77	0.722018110794086	0.506	0.281	3.86269821786874e-73
EIF4E	2.75459575114734e-77	0.6354963440847	0.632	0.393	9.01799557010618e-73
MSL3	5.76734236565156e-77	0.45188111805466	0.905	0.734	1.88811254366701e-72
TIMM10	8.83430925846292e-77	0.736010326221278	0.57	0.344	2.89217616503559e-72
MYBL1	9.73615473125698e-77	0.912264328194236	0.332	0.145	3.18742233591891e-72
RPL26L1	2.50362727021405e-76	0.577503854594518	0.73	0.497	8.19637495722675e-72
SGOL1	2.654629841272e-76	1.10952568327592	0.285	0.114	8.69072717435626e-72
PGAM1	3.19400701535676e-76	0.475682743077848	0.873	0.661	1.0456540166875e-71
RPL36	3.39640215024604e-76	0.330574933030698	0.981	0.884	1.11191413594755e-71
PSMC1	4.71760192564145e-76	0.503739716080441	0.78	0.554	1.5444485184165e-71
CAV1	6.72338968723244e-76	0.423997014494658	0.925	0.766	2.20110331580616e-71
DNAJA1	7.49783171364428e-76	0.538894928862964	0.807	0.588	2.45464014641287e-71
TXNRD1	8.33824871819838e-76	0.411598119599587	0.929	0.797	2.72977586536379e-71
CDC42	1.21207314585371e-75	0.499689945453248	0.848	0.635	3.96808506489589e-71
ID1	1.61192029800379e-75	0.77208943978638	0.502	0.281	5.27710467160481e-71
MRFAP1	1.90485378316979e-75	0.474992187904292	0.85	0.634	6.23611031534127e-71
SPAG5	4.05382872624999e-75	1.07309148506577	0.261	0.097	1.32714244839972e-70
PMAIP1	5.4496021529089e-75	0.937868150736682	0.382	0.186	1.78409075281931e-70
PHB	1.48902049114455e-74	0.50443142253411	0.812	0.586	4.87475528390904e-70
GTF2A2	1.86683942041936e-74	0.53329769918165	0.755	0.524	6.11165889456891e-70
ITGAE	2.13789438950312e-74	0.560447980994409	0.738	0.499	6.9990386523553e-70
MRPL18	2.67323880434235e-74	0.606657829639582	0.642	0.411	8.75164919765598e-70
RPL22L1	4.2940105403572e-74	0.565508257561411	0.691	0.455	1.40577317070214e-69
POLR2E	5.50092772951776e-74	0.580124584022754	0.708	0.474	1.80089372008952e-69
HNRNPA0	7.45186924341487e-74	0.664430020737613	0.574	0.344	2.43959295290916e-69
HSPB11	7.66953865724764e-74	0.584796982773694	0.657	0.424	2.51085356560973e-69
RALY	7.72376609990035e-74	0.619484285979337	0.648	0.417	2.52860654578538e-69
GOT2	9.91782063474715e-74	0.646802334471745	0.614	0.386	3.24689611940352e-69
RHOA	1.35070066394505e-73	0.505111916918618	0.838	0.618	4.42192383362329e-69
MRPS34	1.54746968828984e-73	0.477290062322694	0.833	0.615	5.06610626552329e-69
RP9	1.69822249885365e-73	0.638126391165041	0.603	0.375	5.55964081674708e-69
PPP2CA	1.85817449458258e-73	0.611416844930605	0.641	0.41	6.08329166036443e-69
CNBP	1.97855663755324e-73	0.551663948638566	0.725	0.491	6.4773987200218e-69
TXNL4A	2.70334735924777e-73	0.498481005779541	0.853	0.634	8.85021858470535e-69
PRMT1	5.92566870261465e-73	0.574134337065986	0.643	0.416	1.93994541986198e-68
CYC1	6.3910818164686e-73	0.491660995399286	0.764	0.542	2.09231236507549e-68
ACTL6A	6.96106450373132e-73	0.762275889114354	0.491	0.274	2.27891329723156e-68
SAC3D1	7.13204224353168e-73	0.791995321928332	0.43	0.228	2.3348879896874e-68
NETO2	9.248179658841e-73	0.901042265856851	0.415	0.216	3.02766905671137e-68
CDT1	9.44709428131133e-73	0.849356579413586	0.363	0.17	3.0927897258157e-68
SRPK1	1.43771941245121e-72	0.567478790384932	0.636	0.41	4.70680581248277e-68
COMMD4	1.9332802147737e-72	0.531977064465374	0.695	0.464	6.32917276712613e-68
SKA3	2.42319254678939e-72	1.14737287243963	0.26	0.1	7.93304775967911e-68
NAP1L4	2.86035138953992e-72	0.52199286335536	0.686	0.456	9.3642183790758e-68
SUB1	2.86421042559125e-72	0.47492110428955	0.845	0.628	9.37685209130065e-68
ARHGDIA	4.2701443451022e-72	0.538375609108088	0.777	0.542	1.39795985569956e-67
NHP2L1	4.89826560361796e-72	0.486425361774653	0.838	0.622	1.60359419331245e-67
TEX30	6.01166685904841e-72	0.935821758903121	0.375	0.185	1.96809949631527e-67
PSMB5	6.33145996160271e-72	0.472016361992904	0.833	0.621	2.0727933622295e-67
COPS6	7.50187562371349e-72	0.470464883632578	0.815	0.613	2.45596404169132e-67
WDR34	9.51581162445175e-72	0.739374654115972	0.429	0.224	3.11528640961301e-67
ANAPC15	1.27576029645374e-71	0.763776278358485	0.543	0.324	4.17658405853026e-67
CNN2	1.42486322294656e-71	0.641254694452352	0.603	0.382	4.66471721928244e-67
MRPL47	1.56670934723382e-71	0.607392021631532	0.639	0.41	5.12909306097409e-67
GADD45GIP1	1.60889667685811e-71	0.447429541783854	0.873	0.676	5.26720594069808e-67
ARPC3	1.77709650555791e-71	0.346773899047634	0.959	0.851	5.81785853989549e-67
FAM136A	1.95444696501694e-71	0.626767930573245	0.579	0.353	6.39846847407245e-67
MAGOH	2.05019262832058e-71	0.740672703369503	0.493	0.283	6.71192062659592e-67
PPIF	2.22928643432827e-71	0.466669610779642	0.783	0.563	7.29823792870388e-67
HYI	3.29885988822467e-71	0.688180816989232	0.454	0.246	1.07998075020699e-66
SRRT	3.89244121703153e-71	0.668969526539045	0.496	0.283	1.27430740563178e-66
TTF2	3.95909775580728e-71	0.649448666001664	0.388	0.191	1.29612942329619e-66
NONO	5.92092265805337e-71	0.47775115701736	0.791	0.59	1.93839165979351e-66
PSMA5	9.6377004691145e-71	0.470505916392576	0.84	0.634	3.15519037957871e-66
PSMC3IP	1.77351908159838e-70	0.832973139288935	0.364	0.179	5.80614676933678e-66
SNRNP25	2.0825499395699e-70	0.657955928331146	0.584	0.359	6.81785199216395e-66
TCOF1	2.65025311720279e-70	0.5100189256022	0.604	0.371	8.67639865509848e-66
CTSA	2.83119141074624e-70	-0.688147247245128	0.813	0.801	9.26875444050104e-66
MCM8	2.94084043936043e-70	0.658431314502493	0.362	0.172	9.62772343037816e-66
RPL21	3.29934230526618e-70	0.308404677905712	0.98	0.896	1.08013868389804e-65
C19orf43	3.56992331081927e-70	0.473917786068329	0.808	0.61	1.16872149349601e-65
AKAP12	4.04695641339888e-70	0.426715555890967	0.766	0.544	1.32489259061853e-65
POLE3	5.32194978707535e-70	0.786568885697317	0.42	0.222	1.74229992129273e-65
PHF19	7.97332031738165e-70	1.1768239454458	0.261	0.105	2.6103056055044e-65
RPL7L1	9.73314206579564e-70	0.508979088402482	0.712	0.488	3.18643604950018e-65
SMCHD1	1.24569119408445e-69	0.447864568632136	0.635	0.404	4.07814383119366e-65
MAPRE1	1.42440698529364e-69	0.577266607362828	0.634	0.409	4.66322358845431e-65
UTP11L	1.46837788590926e-69	0.675162785873536	0.514	0.299	4.80717552288973e-65
MRPL40	1.60333836462691e-69	0.480252519161637	0.823	0.613	5.24900913811557e-65
DAP	1.70356864759934e-69	0.484693026756285	0.875	0.669	5.57714303851073e-65
RFC3	1.76299542211522e-69	0.726018559876728	0.391	0.195	5.77169441292079e-65
MRPL11	2.43093386346082e-69	0.62217210581266	0.679	0.459	7.95839128219802e-65
LYZ	2.70352244273598e-69	0.400913303451571	0.963	0.817	8.85079177302904e-65
MRPL20	2.93892363859142e-69	0.488587329569211	0.793	0.572	9.62144820802059e-65
PSAT1	5.23244139891569e-69	1.03461090277142	0.282	0.119	1.71299666517702e-64
MSH2	6.1270639842686e-69	0.778789539919711	0.411	0.215	2.00587820716985e-64
PSMA3	6.87833304744072e-69	0.499883870468536	0.737	0.51	2.25182867307114e-64
BOD1	1.13269592910863e-68	0.607253967965062	0.644	0.413	3.70821993271584e-64
POLR2H	1.29269427099255e-68	0.475971115319028	0.765	0.538	4.23202250437541e-64
BUB3	1.6859589518274e-68	0.537824979742229	0.68	0.466	5.51949241649254e-64
MRPL22	3.61991371916442e-68	0.619865309677221	0.629	0.414	1.18508735338005e-63
HSPA9	3.84605759919374e-68	0.431355876010597	0.852	0.663	1.25912233682405e-63
RBBP7	5.75515924506139e-68	0.497992395789421	0.698	0.477	1.8841240336482e-63
TPRKB	6.06155633386428e-68	0.780025717128668	0.484	0.281	1.98443231258049e-63
TROAP	7.02849876560481e-68	0.862476129445303	0.343	0.161	2.3009899258837e-63
COL1A2	7.19860342828063e-68	-1.02865042937653	0.686	0.723	2.35667879035051e-63
PARD3	9.91334330347384e-68	0.508389320419591	0.655	0.436	3.24543033069126e-63
U2SURP	1.10362324627718e-67	0.435432471244548	0.779	0.572	3.61304178366224e-63
RBMX	1.67761729190031e-67	0.453957106243494	0.654	0.43	5.49218349022322e-63
TPM4	1.9535009808436e-67	0.338678427885861	0.967	0.838	6.39537151108578e-63
TRIM28	2.10523503126022e-67	0.619015485221702	0.537	0.322	6.89211844533972e-63
SMARCB1	5.67491308010138e-67	0.666472208457092	0.577	0.357	1.85785304416359e-62
BRIX1	5.76367830498489e-67	0.678495621802305	0.442	0.241	1.88691300348595e-62
NIP7	6.06720688018854e-67	0.812079093586137	0.409	0.218	1.98628218843612e-62
MRPL27	7.25132601770985e-67	0.520955721455311	0.639	0.415	2.37393911167785e-62
UBE2N	1.38836753664804e-66	0.598038543952623	0.589	0.371	4.54523764147836e-62
METAP2	1.40085828913047e-66	0.504337598740381	0.733	0.512	4.58612986695532e-62
NAA50	1.43895453953072e-66	0.50703751764472	0.738	0.521	4.71084937151568e-62
MRPL14	1.67582104217121e-66	0.477590409963921	0.75	0.517	5.48630292786012e-62
PLEKHJ1	2.85909880752251e-66	0.618540157613173	0.529	0.313	9.36011767606719e-62
CD3EAP	4.3754751509609e-66	0.840699710573372	0.355	0.176	1.43244305492158e-61
DPP4	4.73110539009816e-66	-1.10375170712904	0.503	0.588	1.54886928261033e-61
BUD31	5.40386229739721e-66	0.511854902354106	0.749	0.521	1.7691164389219e-61
TCF19	7.400411518952e-66	0.811324132282377	0.335	0.156	2.42274672307451e-61
SSNA1	9.75718943369016e-66	0.560851168283655	0.612	0.387	3.19430867680148e-61
PSMB3	1.19692480438649e-65	0.429534274131833	0.867	0.676	3.9184924246005e-61
GADD45A	1.33722658960854e-65	0.446038892752596	0.646	0.424	4.37781240906045e-61
TCERG1	1.54329677138859e-65	0.428087324749056	0.627	0.394	5.05244497017198e-61
CUL2	2.00825250552789e-65	0.459983562407214	0.825	0.651	6.5746170525972e-61
ARPP19	2.22869620195535e-65	0.587314112651508	0.589	0.367	7.29630562596141e-61
RPA1	2.46246650601086e-65	0.630205048478132	0.512	0.298	8.06162284737836e-61
RPL39L	2.46808625159536e-65	0.834596163357445	0.425	0.229	8.0800207704729e-61
MELK	2.71677707190013e-65	0.894931813457053	0.275	0.116	8.89418477798664e-61
SUPT16H	2.86568865309845e-65	0.492768235145996	0.636	0.407	9.38169151251371e-61
WHSC1	2.97893155312771e-65	0.345432845139658	0.609	0.377	9.7524261186295e-61
EIF4H	3.13936923646725e-65	0.44092297122109	0.822	0.597	1.02776670063465e-60
VRK1	3.41375603843774e-65	0.850578259297768	0.314	0.144	1.11759545186375e-60
IMPDH2	4.51126517660725e-65	0.621682313202994	0.513	0.304	1.47689799351768e-60
VDAC2	4.82537021538803e-65	0.432078495119668	0.815	0.606	1.57972970111373e-60
TSR1	5.56158382493482e-65	0.600145516551744	0.521	0.309	1.82075131260716e-60
LDHA	6.20258333749927e-65	0.31575909458219	0.97	0.861	2.03060173303051e-60
GTF2F2	6.25671498829886e-65	0.590297022770089	0.615	0.397	2.04832335286928e-60
PSMB1	9.33190407344337e-65	0.381362769982237	0.911	0.764	3.05507875556389e-60
PARK7	1.03755876364237e-64	0.412904111007336	0.908	0.733	3.39675988041241e-60
RPL4	1.09574147163866e-64	0.363685921236353	0.935	0.787	3.58723842985064e-60
MRPS11	1.11984398033177e-64	0.568133932412779	0.615	0.396	3.66614522281016e-60
GEMIN6	1.4099359829852e-64	0.818909993710184	0.355	0.176	4.61584842109695e-60
PTP4A2	1.47597876811648e-64	0.414271384228221	0.875	0.692	4.83205929105972e-60
EIF2S1	1.71548783201441e-64	0.646532433570585	0.532	0.316	5.61616406444877e-60
SVIP	1.94660573617627e-64	0.767329035218982	0.46	0.261	6.37279785909387e-60
BAZ1B	2.33503279065371e-64	0.460813652832413	0.801	0.587	7.64443035004211e-60
